pages.resetPassword.pleaseConfirmPassword,Vui lòng xác nhận mật khẩu của bạn!
pages.resetPassword.passwordNotMatch,
pages.resourceManagement.overview,Tổng quan
pages.resourceManagement.resources,Nguồn
pages.resourceManagement.projects,Dự án
pages.resourceManagement.project,Dự án
pages.resourceManagement.people,Người
pages.resourceManagement.utilization,
pages.resourceManagement.latest,
pages.resourceManagement.trend,
pages.resourceManagement.export,Xuất
pages.resourceManagement.totalResources,
pages.resourceManagement.totalBillable,
pages.resourceManagement.totalBuffer,
pages.resourceManagement.totalBenched,
pages.resourceManagement.currentUtilization,Mức sử dụng hiện tại
pages.resourceManagement.currentUtilization.tooltip,"Mức sử dụng hiện tại được tính bằng tỷ lệ phần trăm của Tổng tài nguyên có thể thanh toán / Tổng tài nguyên  
<br />
<br />
So với tuần trước, việc sử dụng Tài nguyên đã tăng thêm 
{increasePercent}%"""
pages.resourceManagement.jobTitle,Chức danh công việc
pages.resourceManagement.division,Bộ phận
pages.resourceManagement.noOfPeople,Số người
pages.resourceManagement.newJoinees,
pages.resourceManagement.byCandidateId,Theo ID ứng viên
pages.resourceManagement.byName,Theo tên
pages.resourceManagement.byJobTitle,Theo chức danh công việc
pages.resourceManagement.byJoiningDate,Theo ngày gia nhập
pages.resourceManagement.to,đến
pages.resourceManagement.filter,Lọc
pages.resourceManagement.byNameUserId,Theo tên/ ID ngừoi dùng
pages.resourceManagement.byDivision,Theo bộ phận
pages.resourceManagement.byDesignation,Theo chỉ định
pages.resourceManagement.bySkill,Theo kỷ năng
pages.resourceManagement.byCurrentProject,Theo dự án hiện tại
pages.resourceManagement.byBillingStatus,Theo trang trang thái thanh toán
pages.resourceManagement.byExperience,Theo kinh nghiệm
pages.resourceManagement.byStartDate,Theo ngày bắt đầu
pages.resourceManagement.byTentativeEndDate,Theo ngày dự kiến kết thúc
pages.resourceManagement.editPorjectDetail,Chỉnh sửa chi tiết dự án
pages.resourceManagement.skip,Bỏ qua
pages.resourceManagement.update,Tải lên
pages.resourceManagement.add,Thêm
pages.resourceManagement.delete,Xoá
pages.resourceManagement.viewProject,Xem dự án
pages.resourceManagement.viewComment,Xem bình luận
pages.resourceManagement.deleteComment,Xoá bình luận
pages.resourceManagement.close,Đóng
pages.resourceManagement.addComment,Thêm bình luận
pages.resourceManagement.editComment,Chỉnh sửa bình luận
pages.resourceManagement.resourceAssigned,
pages.resourceManagement.bandwidth,Phân bổ băng thông (%)
pages.resourceManagement.comments,Bình luận (tuỳ chọn)
pages.resourceManagement.projectDetails,
pages.resourceManagement.currentResource,Phân bổ nguồn lực hiện tại:
pages.resourceManagement.customer,Khách hàng
pages.resourceManagement.engagementType,Loại cam kết
pages.resourceManagement.status,Trạng thái
pages.resourceManagement.done,Hoàn thành
pages.resourceManagement.projectName,Tên dự án
pages.resourceManagement.current,Hiện tại
pages.resourceManagement.projectDescription,Mô tả dự án
pages.resourceManagement.readMore,Xem thêm
pages.resourceManagement.empId,
pages.resourceManagement.name,Tên:
pages.resourceManagement.designationDot,Chỉnh định:
pages.resourceManagement.experienceDot,Kinh nghiệm:
pages.resourceManagement.totalProjects,Tổng dự án:
pages.resourceManagement.manager,Quản lý
pages.resourceManagement.projectType,Loại dự án
pages.resourceManagement.projectManager,Quản lý dự án
pages.resourceManagement.resourcePlan,
pages.resourceManagement.resourceAssignedHeader,
pages.resourceManagement.billableResource,Hóa đơn tài nguyên
pages.resourceManagement.bufferResource,Nguồn lưu trữ
pages.resourceManagement.billEfficiency,Hiệu quả thanh toán (%)
pages.resourceManagement.billableEffort,Nỗ lực có thể tính phí (ngày)
pages.resourceManagement.spentEffort,
pages.resourceManagement.variance,
pages.resourceManagement.byProjectId,Theo ID dự án
pages.resourceManagement.byProjectName,Theo tên dự án
pages.resourceManagement.byCustomer,Theo khách hàng
pages.resourceManagement.byEngagementType,Theo loại tương tác
pages.resourceManagement.byProjectManager,Theo quản lý dự án
pages.resourceManagement.byStatus,Theo trang thái
pages.resourceManagement.customerId,ID khách hàng:
pages.resourceManagement.accountOwnerDot,Chủ tài khoản
pages.resourceManagement.contactPhone,Số điện thoại liên hệ
pages.resourceManagement.contactEmail,Email liên hệ:
pages.resourceManagement.address,Địa chỉ:
pages.resourceManagement.customerDetail,Xem chi tiết khách hàng
pages.resourceManagement.statusDot,Trạng thái:
pages.resourceManagement.projectTypeDot,Loại dự án
pages.resourceManagement.projectIdDot,ID dự án:
pages.resourceManagement.projectAlias,Bí danh dự án:
pages.resourceManagement.engineeringOwnerDot,
pages.resourceManagement.duration,Khoảng thời gian:
pages.resourceManagement.projectStatus,Trạng thái dự án:
pages.resourceManagement.projectDetail,Xem chi tiết dự án
pages.resourceManagement.accountOwner,Chủ tài khoản
pages.resourceManagement.engineeringOwner,
pages.resourceManagement.projectId,ID dự án
pages.resourceManagement.viewMoreDetail,Xem thêm chi tiết
pages.resourceManagement.ticketId,ID ứng viên
pages.resourceManagement.candidateFullName,Tên
pages.resourceManagement.joiningDate,Ngày gia nhập
pages.resourceManagement.designation,Chỉnh định
pages.resourceManagement.managerName,Quản lý hiện tại
pages.resourceManagement.experience,Kinh nghiệm (năm)
pages.resourceManagement.currentProjects,Dự án hiện tại
pages.resourceManagement.billStatus,Trạng thái thanh toán
pages.resourceManagement.utilizationTable,
pages.resourceManagement.startDate,Ngày bắt đầu
pages.resourceManagement.endDate,Ngày kết thúc
pages.resourceManagement.revisedDate,
pages.resourceManagement.comment,Bình luận
pages.resourceManagement.employeeSkills,Kỷ năng của nhân viên
pages.resourceManagement.action,Tách vụ
pages.resourceManagement.assignToProject,Dự án được chỉ định
pages.resourceManagement.changeManager,Đổi quản lý
pages.resourceManagement.resourceHistory,
pages.resourceManagement.effectiveDay,
pages.resourceManagement.nothing,
pages.resourceManagement.acceptNumber,Chỉ chấp nhận số
pages.resourceManagement.noData,Không có dữ liệu trong khoản thời gian đã chọn
pages.resourceManagement.selectTimeSmall,
pages.resourceManagement.changeManagerQuestion,
pages.resourceManagement.assignedSuccess,
pages.resourceManagement.assignProject,Vui lòng chọn dự án!
pages.resourceManagement.startDateEmpty,
pages.resourceManagement.endDateEmpty,
pages.resourceManagement.selectStatus,Vui lòng chọn trạng thái!
pages.resourceManagement.enterBandwidth,Vui lòng nhập phân bổ băng thông (%)!
pages.resourceManagement.valueNumber,
pages.resourceManagement.bandwidth100%,Phân bổ băng thông 
pages.resourceManagement.lessThan0,
pages.resourceManagement.noData.message,Không có dữ liệu nào
pages.resourceManagement.enterBandwith,Vui lòng nhập phân bổ băng thông (%)!
pages.resourceManagement.selectManager,Vui lòng chọn quản lý!
pages.resourceManagement.duplicateManager,Người quản lý trùng lặp với người quản lý hiện tại!
pages.resourceManagement.selectEffectiveDay,Vui lòng chọn ngày có hiệu lực!
pages.resourceManagement.inputComment,Vui lòng nhập bình luận của bạn
pages.resourceManagement.chooseRange,Vui lòng chọn phạm vị khác
pages.resourceManagement.loadingExport,
pages.resourceManagement.multipleProject,
pages.resourceManagement.changeManager.description,Bạn có chắc không muốn thay đổi quản lý
pages.resourceManagement.sureDeleteComment,Bạn có chắc không muốn xoá bình luận?
pages.resourceManagement.searchDivision.placeholder,Tìm kíếm bộ phận
pages.resourceManagement.selectDivision.placeholder,
pages.resourceManagement.searchJobTitle.placeholder,Tìm kíếm chức danh công việc
pages.resourceManagement.searchCandidate.placeholder,"Tìm kiếm theo ID ứng viên, tên..."
pages.resourceManagement.selectCandidateId.placeholder,Chọn ID ứng viên
pages.resourceManagement.selectTheName.placeholder,
pages.resourceManagement.searchByName.placeholder,Nhập để tìm kiếm theo tên/ ID người dùng
pages.resourceManagement.selectDesignation.placeholder,
pages.resourceManagement.typeSearch.placeholder,Nhập để tìm kiếm
pages.resourceManagement.selectLocation.placeholder,
pages.resourceManagement.selectProject.placeholder,
pages.resourceManagement.selectBillingStatus.placeholder,Theo trang trang thái thanh toán
pages.resourceManagement.yearOfExp.placeholder,Số năm kinh nghiệm
pages.resourceManagement.fromDate.placeholder,Từ ngày
pages.resourceManagement.toDate.placeholder,Đến ngày
pages.resourceManagement.startDate.placeholder,
pages.resourceManagement.selectStatus.placeholder,Chọn trạng thái
pages.resourceManagement.enterEndDate.placeholder,Nhập ngày kết thúc
pages.resourceManagement.enterDate.placeholder,Nhập ngày
pages.resourceManagement.enterComments.placeholder,
pages.resourceManagement.selectEffectiveDay.placeholder,
pages.resourceManagement.searchCustomer.placeholder,"Tìm theo ID dự án, tên khách hàng"
pages.resourceManagement.select.placeholder,
pages.resourceManagement.selectProjectId.placeholder,
pages.resourceManagement.selectDivision2.placeholder,Chọn bộ phận
pages.resourceManagement.selectProjectName.placeholder,
pages.resourceManagement.selectCustomer.placeholder,
pages.resourceManagement.selectEngagementType.placeholder,
pages.resourceManagement.selectProjectManager.placeholder,
pages.resourceManagement.selectStatus2.placeholder,Chọn trạng thái
pages.searchResult.searchPersonalDetails,"Tìm kiếm thông tin cá nhân như tên, số điện thoại,..."
pages.searchResult.searchJobDetails,"Tìm kiếm thông tin công việc như chức danh công việc, bộ phận,..."
pages.searchResult.regularOrContingent,
pages.searchResult.classification,Phân loại (Thực tập/Bán thời gian/Toàn thời gian)
app.setting.pagestyle,
app.setting.pagestyle.dark,
app.setting.pagestyle.light,
app.setting.content-width,
app.setting.content-width.fixed,
app.setting.content-width.fluid,
app.setting.themecolor,
app.setting.themecolor.dust,
app.setting.themecolor.volcano,
app.setting.themecolor.sunset,Màu Cam
app.setting.themecolor.cyan,
app.setting.themecolor.green,
app.setting.themecolor.daybreak,
app.setting.themecolor.geekblue,
app.setting.themecolor.purple,
app.setting.navigationmode,
app.setting.sidemenu,
app.setting.topmenu,
app.setting.fixedheader,
app.setting.fixedsidebar,
app.setting.fixedsidebar.hint,
app.setting.hideheader,
app.setting.hideheader.hint,
app.setting.othersettings,
app.setting.weakmode,Chế độ yếu
app.setting.copy,
app.setting.copyinfo,
app.setting.production.hint,"Bảng cài đặt chỉ hiển thị trong môi trường dev, vui lòng sửa đổi thủ công"
app.settings.menuMap.basic,Cài đặt cơ bản
app.settings.menuMap.security,
app.settings.menuMap.binding,Ràng buộc tài khoản
app.settings.menuMap.notification,
app.settings.basic.avatar,Ảnh đại diện
app.settings.basic.change-avatar,Đổi ảnh đại diện
app.settings.basic.email,Email
app.settings.basic.email-message,Vui lòng nhập email của bạn!
app.settings.basic.nickname,Bí danh
app.settings.basic.nickname-message,Vui lòng nhập bí danh!
app.settings.basic.profile,Thông tin cá nhân
app.settings.basic.profile-message,
app.settings.basic.profile-placeholder,Giới thiệu ngắn gọn về bản thân
app.settings.basic.country,Quốc gia/ vùng
app.settings.basic.country-message,Vui lòng nhập quốc gia của bạn!
app.settings.basic.geographic,
app.settings.basic.geographic-message,Vui lòng nhập thông tin địa lý!
app.settings.basic.address,Địa chỉ đường
app.settings.basic.address-message,Vui lòng nhập địa chỉ của bạn
app.settings.basic.phone,Số điện thoại
app.settings.basic.phone-message,Vui lòng nhập số điện thoại!
app.settings.basic.update,Cập nhật thông tin
app.settings.security.strong,Mạnh
app.settings.security.medium,Trung bình
app.settings.security.weak,Yếu
